"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1","Time (s) Run #2","Position (m) Run #2","Velocity (m/s) Run #2","Acceleration (m/s²) Run #2","Time (s) Run #3","Position (m) Run #3","Velocity (m/s) Run #3","Acceleration (m/s²) Run #3","Time (s) Run #4","Position (m) Run #4","Velocity (m/s) Run #4","Acceleration (m/s²) Run #4","Time (s) Run #5","Position (m) Run #5","Velocity (m/s) Run #5","Acceleration (m/s²) Run #5","Time (s) Run #6","Position (m) Run #6","Velocity (m/s) Run #6","Acceleration (m/s²) Run #6","Time (s) Run #7","Position (m) Run #7","Velocity (m/s) Run #7","Acceleration (m/s²) Run #7","Time (s) Run #8","Position (m) Run #8","Velocity (m/s) Run #8","Acceleration (m/s²) Run #8","Time (s) Run #9","Position (m) Run #9","Velocity (m/s) Run #9","Acceleration (m/s²) Run #9","Time (s) Run #10","Position (m) Run #10","Velocity (m/s) Run #10","Acceleration (m/s²) Run #10","Time (s) Run #11","Position (m) Run #11","Velocity (m/s) Run #11","Acceleration (m/s²) Run #11","Time (s) Run #12","Position (m) Run #12","Velocity (m/s) Run #12","Acceleration (m/s²) Run #12","Time (s) Run #13","Position (m) Run #13","Velocity (m/s) Run #13","Acceleration (m/s²) Run #13","Time (s) Run #14","Position (m) Run #14","Velocity (m/s) Run #14","Acceleration (m/s²) Run #14","Time (s) Run #15","Position (m) Run #15","Velocity (m/s) Run #15","Acceleration (m/s²) Run #15","Time (s) Run #16","Position (m) Run #16","Velocity (m/s) Run #16","Acceleration (m/s²) Run #16","Time (s) Run #17","Position (m) Run #17","Velocity (m/s) Run #17","Acceleration (m/s²) Run #17","Time (s) Run #18","Position (m) Run #18","Velocity (m/s) Run #18","Acceleration (m/s²) Run #18","Time (s) Run #19","Position (m) Run #19","Velocity (m/s) Run #19","Acceleration (m/s²) Run #19","Time (s) Run #20","Position (m) Run #20","Velocity (m/s) Run #20","Acceleration (m/s²) Run #20"
1.400,0.36,0.24,-1.14,1.400,0.36,0.28,-0.99,1.400,0.34,0.38,-0.73,1.400,0.35,-0.02,-0.93,1.400,0.33,0.34,-0.39,1.400,0.30,0.29,0.19,1.400,0.24,0.09,1.41,1.400,0.32,0.28,-0.29,1.400,0.31,0.34,-0.12,1.400,0.26,-0.26,0.90,1.400,0.33,0.35,-0.45,1.400,0.25,0.13,1.07,1.400,0.28,-0.26,0.65,1.400,0.27,0.28,0.66,1.400,0.37,0.08,-1.29,1.400,0.28,-0.32,0.56,1.400,0.35,-0.31,-0.80,1.400,0.25,0.19,1.19,1.400,0.37,0.11,-1.24,1.400,0.37,-0.22,-1.16
1.440,0.37,0.19,-1.31,1.440,0.37,0.23,-1.18,1.440,0.36,0.35,-1.01,1.440,0.35,-0.05,-0.89,1.440,0.34,0.32,-0.66,1.440,0.31,0.29,-0.04,1.440,0.24,0.15,1.31,1.440,0.33,0.26,-0.51,1.440,0.33,0.33,-0.40,1.440,0.25,-0.22,1.10,1.440,0.34,0.33,-0.74,1.440,0.26,0.17,0.94,1.440,0.27,-0.23,0.85,1.440,0.29,0.30,0.42,1.440,0.37,0.03,-1.33,1.440,0.27,-0.29,0.82,1.440,0.33,-0.34,-0.54,1.440,0.26,0.23,1.01,1.440,0.37,0.06,-1.29,1.440,0.36,-0.27,-0.95
1.480,0.38,0.14,-1.44,1.480,0.37,0.18,-1.35,1.480,0.37,0.30,-1.26,1.480,0.35,-0.09,-0.83,1.480,0.35,0.28,-0.92,1.480,0.32,0.29,-0.27,1.480,0.25,0.20,1.17,1.480,0.34,0.24,-0.71,1.480,0.34,0.31,-0.67,1.480,0.25,-0.17,1.25,1.480,0.36,0.30,-0.99,1.480,0.27,0.21,0.79,1.480,0.26,-0.20,1.02,1.480,0.30,0.31,0.18,1.480,0.37,-0.02,-1.35,1.480,0.26,-0.25,1.04,1.480,0.32,-0.36,-0.25,1.480,0.27,0.27,0.80,1.480,0.37,0.00,-1.31,1.480,0.34,-0.30,-0.72
1.520,0.38,0.08,-1.52,1.520,0.38,0.12,-1.47,1.520,0.38,0.24,-1.49,1.520,0.34,-0.12,-0.74,1.520,0.36,0.24,-1.13,1.520,0.33,0.27,-0.50,1.520,0.26,0.24,0.98,1.520,0.35,0.21,-0.90,1.520,0.35,0.27,-0.91,1.520,0.24,-0.12,1.37,1.520,0.37,0.25,-1.21,1.520,0.28,0.24,0.61,1.520,0.25,-0.15,1.16,1.520,0.31,0.32,-0.08,1.520,0.37,-0.08,-1.31,1.520,0.25,-0.21,1.23,1.520,0.31,-0.36,0.04,1.520,0.28,0.30,0.56,1.520,0.37,-0.05,-1.30,1.520,0.33,-0.33,-0.48
1.560,0.39,0.01,-1.55,1.560,0.38,0.06,-1.54,1.560,0.39,0.18,-1.66,1.560,0.34,-0.15,-0.63,1.560,0.37,0.19,-1.29,1.560,0.34,0.25,-0.72,1.560,0.27,0.28,0.76,1.560,0.36,0.17,-1.06,1.560,0.36,0.23,-1.10,1.560,0.24,-0.06,1.44,1.560,0.38,0.20,-1.39,1.560,0.29,0.26,0.40,1.560,0.24,-0.10,1.27,1.560,0.32,0.31,-0.34,1.560,0.37,-0.13,-1.22,1.560,0.24,-0.15,1.38,1.560,0.29,-0.35,0.34,1.560,0.29,0.31,0.32,1.560,0.37,-0.10,-1.24,1.560,0.32,-0.34,-0.21
1.600,0.38,-0.05,-1.54,1.600,0.39,0.00,-1.56,1.600,0.40,0.11,-1.78,1.600,0.33,-0.17,-0.51,1.600,0.38,0.14,-1.42,1.600,0.35,0.21,-0.90,1.600,0.28,0.31,0.51,1.600,0.37,0.12,-1.17,1.600,0.37,0.18,-1.27,1.600,0.23,0.00,1.47,1.600,0.38,0.14,-1.53,1.600,0.30,0.27,0.18,1.600,0.24,-0.05,1.34,1.600,0.34,0.29,-0.58,1.600,0.36,-0.18,-1.09,1.600,0.23,-0.09,1.48,1.600,0.28,-0.33,0.62,1.600,0.30,0.32,0.06,1.600,0.36,-0.15,-1.14,1.600,0.30,-0.34,0.07
1.640,0.38,-0.11,-1.48,1.640,0.38,-0.06,-1.54,1.640,0.40,0.04,-1.84,1.640,0.33,-0.19,-0.36,1.640,0.38,0.08,-1.50,1.640,0.36,0.17,-1.05,1.640,0.29,0.32,0.25,1.640,0.37,0.07,-1.24,1.640,0.38,0.13,-1.40,1.640,0.24,0.06,1.45,1.640,0.39,0.07,-1.61,1.640,0.31,0.27,-0.05,1.640,0.24,0.01,1.35,1.640,0.35,0.26,-0.81,1.640,0.35,-0.22,-0.93,1.640,0.23,-0.03,1.53,1.640,0.26,-0.30,0.89,1.640,0.32,0.32,-0.21,1.640,0.36,-0.19,-0.99,1.640,0.29,-0.33,0.35
1.680,0.38,-0.17,-1.36,1.680,0.38,-0.13,-1.46,1.680,0.40,-0.04,-1.83,1.680,0.32,-0.20,-0.20,1.680,0.38,0.01,-1.54,1.680,0.37,0.13,-1.17,1.680,0.31,0.33,-0.01,1.680,0.37,0.02,-1.28,1.680,0.38,0.07,-1.49,1.680,0.24,0.11,1.38,1.680,0.39,0.01,-1.65,1.680,0.32,0.26,-0.26,1.680,0.24,0.06,1.31,1.680,0.36,0.22,-1.01,1.680,0.34,-0.25,-0.73,1.680,0.23,0.03,1.52,1.680,0.25,-0.26,1.13,1.680,0.33,0.30,-0.46,1.680,0.35,-0.23,-0.81,1.680,0.28,-0.31,0.62
1.720,0.37,-0.22,-1.19,1.720,0.37,-0.18,-1.33,1.720,0.40,-0.11,-1.76,1.720,0.31,-0.21,-0.02,1.720,0.38,-0.05,-1.53,1.720,0.37,0.08,-1.26,1.720,0.32,0.32,-0.28,1.720,0.37,-0.03,-1.27,1.720,0.38,0.01,-1.52,1.720,0.25,0.17,1.26,1.720,0.39,-0.06,-1.62,1.720,0.33,0.25,-0.47,1.720,0.25,0.11,1.24,1.720,0.36,0.18,-1.17,1.720,0.33,-0.28,-0.51,1.720,0.23,0.09,1.47,1.720,0.24,-0.21,1.32,1.720,0.34,0.28,-0.69,1.720,0.34,-0.26,-0.61,1.720,0.26,-0.28,0.87
1.760,0.36,-0.26,-0.99,1.760,0.37,-0.23,-1.15,1.760,0.39,-0.18,-1.63,1.760,0.30,-0.20,0.15,1.760,0.38,-0.11,-1.46,1.760,0.37,0.03,-1.30,1.760,0.33,0.30,-0.54,1.760,0.37,-0.08,-1.23,1.760,0.38,-0.05,-1.50,1.760,0.25,0.22,1.09,1.760,0.38,-0.12,-1.54,1.760,0.34,0.23,-0.67,1.760,0.25,0.16,1.13,1.760,0.37,0.13,-1.30,1.760,0.32,-0.29,-0.27,1.760,0.24,0.15,1.37,1.760,0.24,-0.16,1.46,1.760,0.35,0.25,-0.90,1.760,0.33,-0.28,-0.39,1.760,0.25,-0.24,1.09
1.800,0.35,-0.30,-0.76,1.800,0.36,-0.28,-0.95,1.800,0.38,-0.24,-1.46,1.800,0.29,-0.19,0.31,1.800,0.37,-0.17,-1.35,1.800,0.37,-0.03,-1.29,1.800,0.34,0.28,-0.76,1.800,0.36,-0.13,-1.13,1.800,0.38,-0.11,-1.42,1.800,0.26,0.26,0.88,1.800,0.38,-0.18,-1.40,1.800,0.35,0.20,-0.84,1.800,0.26,0.20,0.98,1.800,0.38,0.07,-1.38,1.800,0.31,-0.30,-0.04,1.800,0.25,0.20,1.23,1.800,0.23,-0.09,1.56,1.800,0.36,0.21,-1.09,1.800,0.32,-0.29,-0.16,1.800,0.25,-0.20,1.27
1.840,0.33,-0.33,-0.51,1.840,0.34,-0.31,-0.71,1.840,0.37,-0.30,-1.24,1.840,0.28,-0.18,0.46,1.840,0.37,-0.22,-1.18,1.840,0.37,-0.08,-1.25,1.840,0.36,0.24,-0.97,1.840,0.36,-0.17,-1.00,1.840,0.37,-0.17,-1.30,1.840,0.27,0.29,0.66,1.840,0.37,-0.24,-1.23,1.840,0.36,0.16,-0.98,1.840,0.27,0.24,0.79,1.840,0.38,0.02,-1.40,1.840,0.30,-0.30,0.21,1.840,0.26,0.25,1.04,1.840,0.23,-0.03,1.61,1.840,0.37,0.16,-1.24,1.840,0.30,-0.29,0.08,1.840,0.24,-0.14,1.41
1.880,0.32,-0.34,-0.24,1.880,0.33,-0.33,-0.45,1.880,0.36,-0.34,-0.97,1.880,0.28,-0.16,0.59,1.880,0.36,-0.26,-0.98,1.880,0.37,-0.13,-1.16,1.880,0.36,0.20,-1.15,1.880,0.35,-0.21,-0.85,1.880,0.36,-0.22,-1.14,1.880,0.29,0.31,0.42,1.880,0.36,-0.28,-1.02,1.880,0.36,0.12,-1.09,1.880,0.28,0.27,0.57,1.880,0.38,-0.04,-1.39,1.880,0.29,-0.28,0.44,1.880,0.27,0.28,0.82,1.880,0.23,0.04,1.61,1.880,0.37,0.11,-1.35,1.880,0.29,-0.29,0.32,1.880,0.23,-0.08,1.50
1.920,0.31,-0.35,0.04,1.920,0.32,-0.35,-0.17,1.920,0.34,-0.38,-0.66,1.920,0.27,-0.13,0.71,1.920,0.35,-0.30,-0.75,1.920,0.36,-0.17,-1.04,1.920,0.37,0.15,-1.30,1.920,0.34,-0.24,-0.66,1.920,0.36,-0.26,-0.95,1.920,0.30,0.32,0.16,1.920,0.35,-0.32,-0.78,1.920,0.36,0.07,-1.17,1.920,0.29,0.29,0.35,1.920,0.37,-0.09,-1.33,1.920,0.28,-0.26,0.66,1.920,0.28,0.31,0.57,1.920,0.23,0.10,1.56,1.920,0.38,0.05,-1.40,1.920,0.28,-0.27,0.55,1.920,0.23,-0.02,1.54
1.960,0.29,-0.34,0.32,1.960,0.30,-0.35,0.13,1.960,0.33,-0.40,-0.34,1.960,0.27,-0.10,0.81,1.960,0.33,-0.32,-0.49,1.960,0.35,-0.21,-0.88,1.960,0.38,0.09,-1.39,1.960,0.33,-0.27,-0.45,1.960,0.34,-0.29,-0.73,1.960,0.31,0.32,-0.11,1.960,0.33,-0.35,-0.50,1.960,0.37,0.02,-1.20,1.960,0.30,0.30,0.11,1.960,0.37,-0.15,-1.24,1.960,0.27,-0.23,0.86,1.960,0.29,0.33,0.29,1.960,0.24,0.16,1.45,1.960,0.38,-0.01,-1.42,1.960,0.27,-0.24,0.76,1.960,0.23,0.04,1.53
2.000,0.28,-0.32,0.60,2.000,0.29,-0.34,0.41,2.000,0.31,-0.41,-0.02,2.000,0.26,-0.07,0.88,2.000,0.32,-0.34,-0.23,2.000,0.34,-0.24,-0.68,2.000,0.38,0.04,-1.43,2.000,0.32,-0.28,-0.22,2.000,0.33,-0.32,-0.47,2.000,0.32,0.31,-0.38,2.000,0.32,-0.36,-0.21,2.000,0.37,-0.03,-1.20,2.000,0.31,0.30,-0.14,2.000,0.36,-0.19,-1.10,2.000,0.26,-0.19,1.03,2.000,0.31,0.34,0.01,2.000,0.24,0.22,1.28,2.000,0.38,-0.06,-1.40,2.000,0.26,-0.21,0.94,2.000,0.24,0.10,1.46
2.040,0.27,-0.29,0.85,2.040,0.27,-0.31,0.67,2.040,0.29,-0.40,0.31,2.040,0.26,-0.03,0.93,2.040,0.31,-0.34,0.05,2.040,0.33,-0.27,-0.47,2.040,0.38,-0.02,-1.44,2.040,0.31,-0.28,0.01,2.040,0.32,-0.33,-0.20,2.040,0.34,0.29,-0.62,2.040,0.30,-0.36,0.08,2.040,0.36,-0.08,-1.16,2.040,0.33,0.28,-0.39,2.040,0.35,-0.24,-0.93,2.040,0.25,-0.15,1.18,2.040,0.32,0.33,-0.26,2.040,0.25,0.27,1.07,2.040,0.37,-0.12,-1.33,2.040,0.25,-0.16,1.09,2.040,0.24,0.16,1.35
2.080,0.26,-0.25,1.08,2.080,0.26,-0.28,0.91,2.080,0.28,-0.38,0.64,2.080,0.26,0.01,0.93,2.080,0.29,-0.33,0.33,2.080,0.32,-0.28,-0.24,2.080,0.38,-0.08,-1.40,2.080,0.30,-0.28,0.24,2.080,0.30,-0.33,0.08,2.080,0.35,0.26,-0.84,2.080,0.29,-0.35,0.38,2.080,0.36,-0.12,-1.07,2.080,0.34,0.26,-0.61,2.080,0.34,-0.27,-0.72,2.080,0.24,-0.09,1.28,2.080,0.33,0.32,-0.52,2.080,0.27,0.30,0.84,2.080,0.37,-0.17,-1.20,2.080,0.25,-0.12,1.21,2.080,0.25,0.21,1.19
2.120,0.25,-0.20,1.27,2.120,0.25,-0.24,1.13,2.120,0.26,-0.35,0.95,2.120,0.26,0.05,0.90,2.120,0.28,-0.31,0.60,2.120,0.31,-0.29,-0.01,2.120,0.37,-0.14,-1.31,2.120,0.28,-0.27,0.47,2.120,0.29,-0.33,0.34,2.120,0.36,0.22,-1.04,2.120,0.28,-0.33,0.66,2.120,0.35,-0.16,-0.95,2.120,0.35,0.24,-0.80,2.120,0.33,-0.29,-0.48,2.120,0.24,-0.04,1.34,2.120,0.34,0.29,-0.76,2.120,0.28,0.33,0.58,2.120,0.36,-0.22,-1.04,2.120,0.24,-0.07,1.28,2.120,0.26,0.26,0.99
2.160,0.24,-0.15,1.40,2.160,0.24,-0.19,1.31,2.160,0.25,-0.30,1.22,2.160,0.27,0.08,0.83,2.160,0.27,-0.28,0.85,2.160,0.30,-0.28,0.23,2.160,0.37,-0.19,-1.17,2.160,0.27,-0.24,0.68,2.160,0.28,-0.31,0.60,2.160,0.37,0.18,-1.20,2.160,0.26,-0.30,0.93,2.160,0.35,-0.20,-0.81,2.160,0.36,0.20,-0.97,2.160,0.32,-0.31,-0.23,2.160,0.24,0.01,1.35,2.160,0.36,0.25,-0.99,2.160,0.29,0.35,0.30,2.160,0.35,-0.25,-0.85,2.160,0.24,-0.01,1.32,2.160,0.27,0.29,0.75
2.200,0.23,-0.09,1.49,2.200,0.24,-0.13,1.44,2.200,0.24,-0.25,1.45,2.200,0.27,0.11,0.75,2.200,0.26,-0.25,1.06,2.200,0.29,-0.27,0.45,2.200,0.36,-0.23,-0.99,2.200,0.27,-0.21,0.86,2.200,0.27,-0.28,0.85,2.200,0.37,0.13,-1.33,2.200,0.25,-0.26,1.17,2.200,0.34,-0.23,-0.63,2.200,0.36,0.16,-1.12,2.200,0.31,-0.31,0.03,2.200,0.24,0.07,1.31,2.200,0.37,0.21,-1.18,2.200,0.31,0.36,0.00,2.200,0.34,-0.28,-0.63,2.200,0.24,0.04,1.31,2.200,0.28,0.32,0.49
2.240,0.23,-0.03,1.54,2.240,0.23,-0.07,1.52,2.240,0.23,-0.19,1.62,2.240,0.27,0.14,0.64,2.240,0.25,-0.20,1.24,2.240,0.28,-0.25,0.66,2.240,0.35,-0.27,-0.79,2.240,0.26,-0.17,1.01,2.240,0.26,-0.24,1.08,2.240,0.38,0.07,-1.40,2.240,0.24,-0.21,1.36,2.240,0.33,-0.25,-0.44,2.240,0.37,0.11,-1.23,2.240,0.29,-0.31,0.28,2.240,0.25,0.12,1.23,2.240,0.37,0.16,-1.32,2.240,0.32,0.35,-0.29,2.240,0.33,-0.31,-0.39,2.240,0.25,0.09,1.26,2.240,0.29,0.33,0.23
2.280,0.23,0.04,1.55,2.280,0.23,-0.01,1.56,2.280,0.22,-0.12,1.74,2.280,0.28,0.17,0.52,2.280,0.24,-0.15,1.38,2.280,0.27,-0.22,0.86,2.280,0.34,-0.30,-0.56,2.280,0.25,-0.13,1.14,2.280,0.25,-0.19,1.26,2.280,0.38,0.01,-1.44,2.280,0.23,-0.15,1.50,2.280,0.32,-0.26,-0.24,2.280,0.37,0.06,-1.30,2.280,0.28,-0.29,0.52,2.280,0.25,0.17,1.10,2.280,0.38,0.10,-1.42,2.280,0.34,0.33,-0.56,2.280,0.31,-0.32,-0.12,2.280,0.25,0.14,1.15,2.280,0.31,0.34,-0.03
2.320,0.23,0.10,1.49,2.320,0.23,0.05,1.55,2.320,0.22,-0.05,1.79,2.320,0.29,0.18,0.38,2.320,0.23,-0.09,1.48,2.320,0.26,-0.18,1.02,2.320,0.32,-0.31,-0.31,2.320,0.25,-0.08,1.23,2.320,0.24,-0.14,1.39,2.320,0.38,-0.05,-1.42,2.320,0.23,-0.08,1.59,2.320,0.31,-0.27,-0.02,2.320,0.37,0.00,-1.32,2.320,0.27,-0.26,0.75,2.320,0.26,0.21,0.95,2.320,0.38,0.04,-1.47,2.320,0.35,0.31,-0.82,2.320,0.30,-0.32,0.14,2.320,0.26,0.19,1.00,2.320,0.32,0.33,-0.30
2.360,0.24,0.16,1.37,2.360,0.24,0.11,1.48,2.360,0.22,0.03,1.79,2.360,0.30,0.20,0.22,2.360,0.23,-0.03,1.53,2.360,0.25,-0.13,1.15,2.360,0.31,-0.32,-0.06,2.360,0.25,-0.03,1.28,2.360,0.24,-0.08,1.46,2.360,0.38,-0.10,-1.36,2.360,0.23,-0.02,1.63,2.360,0.30,-0.26,0.20,2.360,0.37,-0.05,-1.30,2.360,0.26,-0.23,0.96,2.360,0.27,0.24,0.76,2.360,0.38,-0.02,-1.49,2.360,0.36,0.27,-1.06,2.360,0.29,-0.30,0.40,2.360,0.27,0.22,0.82,2.360,0.33,0.31,-0.57
2.400,0.25,0.21,1.21,2.400,0.24,0.17,1.35,2.400,0.22,0.10,1.74,2.400,0.30,0.20,0.06,2.400,0.23,0.04,1.52,2.400,0.25,-0.08,1.24,2.400,0.30,-0.32,0.20,2.400,0.24,0.02,1.28,2.400,0.23,-0.02,1.48,2.400,0.37,-0.16,-1.25,2.400,0.23,0.05,1.62,2.400,0.29,-0.25,0.42,2.400,0.37,-0.10,-1.23,2.400,0.25,-0.19,1.14,2.400,0.28,0.27,0.54,2.400,0.38,-0.08,-1.45,2.400,0.37,0.22,-1.27,2.400,0.28,-0.28,0.65,2.400,0.28,0.25,0.63,2.400,0.35,0.28,-0.81
2.440,0.26,0.25,1.01,2.440,0.25,0.22,1.17,2.440,0.23,0.17,1.63,2.440,0.31,0.20,-0.11,2.440,0.24,0.10,1.46,2.440,0.24,-0.03,1.28,2.440,0.28,-0.30,0.47,2.440,0.25,0.08,1.23,2.440,0.23,0.04,1.47,2.440,0.36,-0.20,-1.11,2.440,0.23,0.11,1.55,2.440,0.28,-0.23,0.62,2.440,0.36,-0.15,-1.13,2.440,0.25,-0.14,1.27,2.440,0.29,0.29,0.30,2.440,0.38,-0.13,-1.36,2.440,0.38,0.16,-1.42,2.440,0.27,-0.25,0.86,2.440,0.29,0.27,0.42,2.440,0.36,0.25,-1.03
2.480,0.27,0.29,0.79,2.480,0.26,0.27,0.96,2.480,0.23,0.23,1.46,2.480,0.32,0.19,-0.28,2.480,0.24,0.15,1.35,2.480,0.24,0.02,1.28,2.480,0.27,-0.28,0.72,2.480,0.25,0.12,1.15,2.480,0.24,0.10,1.41,2.480,0.35,-0.24,-0.92,2.480,0.24,0.17,1.42,2.480,0.27,-0.20,0.80,2.480,0.36,-0.19,-0.99,2.480,0.24,-0.08,1.36,2.480,0.30,0.29,0.06,2.480,0.37,-0.19,-1.22,2.480,0.38,0.10,-1.52,2.480,0.26,-0.21,1.05,2.480,0.30,0.29,0.18,2.480,0.37,0.20,-1.21
2.520,0.28,0.32,0.53,2.520,0.27,0.30,0.72,2.520,0.25,0.29,1.25,2.520,0.33,0.18,-0.44,2.520,0.25,0.21,1.21,2.520,0.25,0.07,1.24,2.520,0.26,-0.25,0.93,2.520,0.26,0.17,1.03,2.520,0.24,0.16,1.30,2.520,0.34,-0.28,-0.71,2.520,0.25,0.23,1.24,2.520,0.26,-0.17,0.95,2.520,0.35,-0.23,-0.82,2.520,0.24,-0.03,1.40,2.520,0.32,0.29,-0.18,2.520,0.36,-0.23,-1.05,2.520,0.39,0.04,-1.58,2.520,0.25,-0.17,1.20,2.520,0.31,0.29,-0.05,2.520,0.37,0.15,-1.35
2.560,0.29,0.33,0.26,2.560,0.28,0.32,0.47,2.560,0.26,0.33,0.99,2.560,0.34,0.16,-0.57,2.560,0.26,0.25,1.01,2.560,0.25,0.12,1.16,2.560,0.25,-0.20,1.11,2.560,0.26,0.21,0.86,2.560,0.25,0.21,1.14,2.560,0.33,-0.30,-0.47,2.560,0.26,0.27,1.04,2.560,0.25,-0.12,1.07,2.560,0.34,-0.26,-0.62,2.560,0.24,0.03,1.40,2.560,0.33,0.28,-0.41,2.560,0.35,-0.27,-0.85,2.560,0.39,-0.02,-1.58,2.560,0.24,-0.12,1.31,2.560,0.32,0.28,-0.28,2.560,0.38,0.09,-1.44
2.600,0.31,0.34,-0.02,2.600,0.30,0.34,0.20,2.600,0.27,0.37,0.70,2.600,0.34,0.13,-0.69,2.600,0.27,0.29,0.78,2.600,0.26,0.16,1.04,2.600,0.25,-0.16,1.26,2.600,0.27,0.24,0.66,2.600,0.26,0.25,0.95,2.600,0.32,-0.32,-0.21,2.600,0.27,0.31,0.80,2.600,0.25,-0.08,1.16,2.600,0.33,-0.28,-0.39,2.600,0.24,0.09,1.34,2.600,0.34,0.26,-0.64,2.600,0.34,-0.30,-0.61,2.600,0.38,-0.09,-1.54,2.600,0.24,-0.06,1.39,2.600,0.33,0.27,-0.50,2.600,0.38,0.03,-1.48
2.640,0.32,0.33,-0.29,2.640,0.31,0.34,-0.08,2.640,0.29,0.39,0.38,2.640,0.35,0.10,-0.78,2.640,0.28,0.32,0.52,2.640,0.26,0.20,0.89,2.640,0.24,-0.10,1.37,2.640,0.28,0.26,0.45,2.640,0.27,0.28,0.75,2.640,0.31,-0.32,0.06,2.640,0.28,0.34,0.53,2.640,0.25,-0.03,1.20,2.640,0.32,-0.29,-0.15,2.640,0.25,0.14,1.25,2.640,0.35,0.23,-0.84,2.640,0.33,-0.32,-0.35,2.640,0.38,-0.15,-1.43,2.640,0.24,0.00,1.42,2.640,0.34,0.24,-0.72,2.640,0.38,-0.03,-1.47
2.680,0.33,0.32,-0.55,2.680,0.32,0.33,-0.36,2.680,0.30,0.40,0.06,2.680,0.35,0.07,-0.84,2.680,0.29,0.33,0.24,2.680,0.27,0.24,0.70,2.680,0.24,-0.04,1.43,2.680,0.29,0.27,0.23,2.680,0.28,0.31,0.51,2.680,0.29,-0.31,0.32,2.680,0.29,0.35,0.24,2.680,0.25,0.02,1.21,2.680,0.30,-0.29,0.09,2.680,0.25,0.19,1.12,2.680,0.36,0.19,-1.00,2.680,0.31,-0.33,-0.08,2.680,0.37,-0.20,-1.29,2.680,0.24,0.05,1.40,2.680,0.35,0.21,-0.90,2.680,0.38,-0.09,-1.42
2.720,0.35,0.29,-0.80,2.720,0.34,0.31,-0.63,2.720,0.32,0.39,-0.26,2.720,0.35,0.03,-0.89,2.720,0.31,0.33,-0.03,2.720,0.28,0.26,0.49,2.720,0.24,0.01,1.43,2.720,0.31,0.28,0.01,2.720,0.30,0.32,0.24,2.720,0.28,-0.29,0.57,2.720,0.31,0.36,-0.06,2.720,0.25,0.07,1.17,2.720,0.29,-0.28,0.32,2.720,0.26,0.23,0.94,2.720,0.36,0.15,-1.13,2.720,0.30,-0.33,0.19,2.720,0.36,-0.25,-1.10,2.720,0.24,0.11,1.32,2.720,0.36,0.17,-1.04,2.720,0.37,-0.14,-1.33
2.760,0.36,0.25,-1.02,2.760,0.35,0.28,-0.87,2.760,0.34,0.38,-0.58,2.760,0.35,0.00,-0.90,2.760,0.32,0.33,-0.29,2.760,0.29,0.28,0.27,2.760,0.24,0.07,1.39,2.760,0.32,0.28,-0.21,2.760,0.31,0.33,-0.03,2.760,0.27,-0.26,0.79,2.760,0.32,0.35,-0.34,2.760,0.25,0.11,1.08,2.760,0.28,-0.27,0.55,2.760,0.27,0.26,0.73,2.760,0.37,0.10,-1.23,2.760,0.29,-0.31,0.45,2.760,0.35,-0.29,-0.88,2.760,0.25,0.16,1.20,2.760,0.36,0.12,-1.15,2.760,0.37,-0.20,-1.20
2.800,0.37,0.21,-1.20,2.800,0.36,0.24,-1.08,2.800,0.35,0.35,-0.88,2.800,0.35,-0.04,-0.89,2.800,0.33,0.31,-0.55,2.800,0.30,0.28,0.05,2.800,0.24,0.13,1.31,2.800,0.33,0.26,-0.43,2.800,0.32,0.32,-0.30,2.800,0.26,-0.23,0.99,2.800,0.34,0.33,-0.62,2.800,0.26,0.15,0.96,2.800,0.27,-0.24,0.75,2.800,0.28,0.29,0.50,2.800,0.37,0.05,-1.29,2.800,0.27,-0.29,0.70,2.800,0.34,-0.32,-0.63,2.800,0.26,0.21,1.05,2.800,0.37,0.08,-1.23,2.800,0.36,-0.24,-1.03
2.840,0.37,0.15,-1.34,2.840,0.37,0.19,-1.25,2.840,0.36,0.30,-1.15,2.840,0.35,-0.07,-0.84,2.840,0.35,0.28,-0.80,2.840,0.32,0.28,-0.18,2.840,0.25,0.18,1.19,2.840,0.34,0.24,-0.64,2.840,0.33,0.30,-0.55,2.840,0.25,-0.19,1.16,2.840,0.35,0.30,-0.88,2.840,0.27,0.19,0.82,2.840,0.26,-0.21,0.94,2.840,0.29,0.30,0.26,2.840,0.37,-0.01,-1.31,2.840,0.26,-0.26,0.92,2.840,0.33,-0.34,-0.36,2.840,0.26,0.25,0.86,2.840,0.37,0.02,-1.27,2.840,0.35,-0.28,-0.81
2.880,0.38,0.10,-1.45,2.880,0.38,0.14,-1.37,2.880,0.37,0.25,-1.37,2.880,0.35,-0.11,-0.77,2.880,0.36,0.25,-1.01,2.880,0.33,0.27,-0.41,2.880,0.26,0.22,1.02,2.880,0.35,0.21,-0.82,2.880,0.35,0.28,-0.79,2.880,0.24,-0.14,1.29,2.880,0.36,0.26,-1.10,2.880,0.27,0.22,0.66,2.880,0.25,-0.16,1.09,2.880,0.31,0.31,0.01,2.880,0.37,-0.06,-1.29,2.880,0.25,-0.22,1.12,2.880,0.31,-0.35,-0.07,2.880,0.27,0.28,0.64,2.880,0.37,-0.03,-1.28,2.880,0.34,-0.31,-0.57
